order_id,order_date,order_time,shop_location_longitude,shop_location_latitude,shop_location_district,shop_location_country,shop_location_city,dropoff_longitude,dropoff_latitude,food_category,food_price_per_piece (US dollar),food_quantity_per_order,order_status,cost_of_successful_purchase _per_order (US dollar),,
id0724258,30/6/59,19:45:27,-74.00521851,40.72037125,Midtown Manhattan,USA,New York,-73.99768066,40.74036026,Pizza,10,2,Cancel,0,,
id3760454,30/6/59,19:45:17,-74.00406647,40.71297455,Lower Manhattan,USA,New York,-73.96252441,40.75562668,Donut,6.5,2,Success,19,,
id0248612,30/6/59,19:45:15,-73.99154663,40.74983215,Midtown Manhattan,USA,New York,-73.98084259,40.7598381,Pizza,5,2,Success,11,,
id2399496,30/6/59,19:44:34,-73.98731232,40.7333374,Midtown Manhattan,USA,New York,-73.99407196,40.75115967,Donut,12,2,Success,26,,
id0909271,30/6/59,19:44:21,-73.97644043,40.75177383,Upper Manhattan,USA,New York,-74.00582123,40.7260437,Fried Chicken,5,2,Success,14,,
id0263708,30/6/59,19:43:14,-73.97564697,40.74937057,Midtown Manhattan,USA,New York,-73.95317078,40.77667618,Hot dog,1.5,1,Cancel,0,,
id0867121,30/6/59,19:42:49,-73.98757935,40.73293686,Midtown Manhattan,USA,New York,-73.96851349,40.75909805,Donut,4.5,1,Success,8,,
id1938130,30/6/59,19:41:48,-73.98091125,40.72962189,Midtown Manhattan,USA,New York,-73.98506927,40.72359085,Hot dog,13,4,Success,53,,
id3990216,30/6/59,19:41:27,-73.96450806,40.7605896,Upper Manhattan,USA,New York,-73.9731369,40.7629509,Icecream,13,2,Success,27,,
id1680920,30/6/59,19:40:41,-73.98009491,40.74642563,Midtown Manhattan,USA,New York,-73.98986816,40.73848724,Spagetti,10,2,Cancel,0,,
id2756017,30/6/59,19:40:13,-73.98049164,40.73846436,Midtown Manhattan,USA,New York,-73.98955536,40.73348236,Pizza,10,2,Cancel,0,,
id2082016,30/6/59,19:40:06,-73.96580505,40.76207352,Upper Manhattan,USA,New York,-73.96342468,40.77015305,Burger,4.5,2,Success,10,,
id1887328,30/6/59,19:40:03,-74.00730896,40.74359894,Midtown Manhattan,USA,New York,-74.0128479,40.71446991,Hot dog,5.5,1,Success,8,,
id0556439,30/6/59,19:39:46,-73.98989105,40.75611115,Upper Manhattan,USA,New York,-73.97844696,40.75402069,Pizza,1.5,1,Cancel,0,,
id3590862,30/6/59,19:38:51,-73.98044586,40.73423767,Midtown Manhattan,USA,New York,-73.97006989,40.75814056,Cheese Steak,8,6,Cancel,0,,
id1287440,30/6/59,19:38:44,-73.96549225,40.77161026,Upper Manhattan,USA,New York,-73.9586792,40.78094864,Tacos,12,2,Success,25,,
id1355582,30/6/59,19:38:32,-73.99251556,40.71399689,Lower Manhattan,USA,New York,-73.9911499,40.72769928,Hot dog,5.5,1,Success,7,,
id2577515,30/6/59,19:38:19,-73.97055054,40.75479126,Upper Manhattan,USA,New York,-73.98648071,40.7219696,Asian noodle,6.5,6,Success,43,,
id1716629,30/6/59,19:38:04,-73.98893738,40.76937103,Upper Manhattan,USA,New York,-74.00534058,40.75078964,Fried Chicken,6.5,4,Success,28,,
id3130590,30/6/59,19:37:23,-73.97245026,40.74915314,Midtown Manhattan,USA,New York,-73.97594452,40.72853851,Icecream,12,2,Success,26,,
id0971090,30/6/59,19:37:02,-74.00756073,40.70327377,Lower Manhattan,USA,New York,-73.98212433,40.7387085,Burger,4.5,1,Success,9,,
id3771485,30/6/59,19:36:21,-73.97641754,40.73957062,Midtown Manhattan,USA,New York,-73.9858017,40.72679901,Icecream,10,1,Cancel,0,,
id0813284,30/6/59,19:36:01,-73.97658539,40.79071808,Upper Manhattan,USA,New York,-74.00946045,40.71543121,Burger,13,1,Success,21,,
id3387255,30/6/59,19:35:59,-73.98329926,40.74930191,Midtown Manhattan,USA,New York,-73.9545517,40.77319336,Donut,4.5,1,Success,8,,
id0491192,30/6/59,19:35:51,-73.98668671,40.75047302,Upper Manhattan,USA,New York,-73.97802734,40.75351715,Hot dog,13,2,Success,27,,
id0007172,30/6/59,19:35:39,-73.99497223,40.74608231,Midtown Manhattan,USA,New York,-74.01554871,40.71524048,Spagetti,2,2,Success,8,,
id1672440,30/6/59,19:35:38,-73.96581268,40.76208115,Upper Manhattan,USA,New York,-73.97901917,40.75608444,Asian noodle,8,8,Cancel,0,,
id2736212,30/6/59,19:34:31,-73.9751358,40.79263687,Upper Manhattan,USA,New York,-73.98813629,40.77707672,Fried Chicken,5,1,Success,7,,
id1523920,30/6/59,19:34:23,-73.97081757,40.79608917,Upper Manhattan,USA,New York,-73.97158051,40.79233932,Hot dog,2,2,Success,4,,
id0852239,30/6/59,19:33:45,-73.98542023,40.75993347,Upper Manhattan,USA,New York,-73.98561859,40.74561691,Icecream,13,2,Success,27,,
id2420681,30/6/59,19:33:33,-73.98225403,40.78040314,Upper Manhattan,USA,New York,-73.98313141,40.77114487,Spagetti,8,2,Cancel,0,,
id1471749,30/6/59,19:33:31,-73.98996735,40.7351799,Midtown Manhattan,USA,New York,-73.94669342,40.77758408,Spagetti,6.5,1,Success,13,,
id0912165,30/6/59,19:33:03,-73.99368286,40.74176788,Midtown Manhattan,USA,New York,-73.78707123,40.645401,Spagetti,5.5,4,Success,45,,
id2623663,30/6/59,19:32:33,-73.97006989,40.76470947,Upper Manhattan,USA,New York,-73.94294739,40.78577042,Donut,1.5,1,Cancel,0,,
id2124702,30/6/59,19:32:21,-73.98225403,40.75891113,Upper Manhattan,USA,New York,-73.98293304,40.72281265,Icecream,13,1,Success,17,,
id0348540,30/6/59,19:32:17,-73.98487091,40.74222183,Midtown Manhattan,USA,New York,-74.00270081,40.72360992,Icecream,12,1,Success,15,,
id3182628,30/6/59,19:32:17,-73.98944092,40.72037888,Midtown Manhattan,USA,New York,-73.99906921,40.7445488,Spagetti,5.5,1,Success,8,,
id2305027,30/6/59,19:31:46,-73.96253204,40.75881958,Upper Manhattan,USA,New York,-73.95050049,40.77116013,Burger,6.5,2,Success,15,,
id2440714,30/6/59,19:31:39,-73.99314117,40.74254608,Midtown Manhattan,USA,New York,-73.99532318,40.7605629,Spagetti,5,8,Success,42,,
id0000936,30/6/59,19:30:33,-73.99500275,40.75011063,Upper Manhattan,USA,New York,-73.9927063,40.7677002,Spagetti,5,1,Success,7,,
id0158436,30/6/59,19:30:23,-73.99082184,40.73814392,Midtown Manhattan,USA,New York,-73.95155334,40.77358627,Cheese Steak,4.5,10,Success,50,,
id0834903,30/6/59,19:30:11,-73.9728241,40.76458359,Upper Manhattan,USA,New York,-73.99069977,40.76096344,Fried Chicken,1.5,1,Cancel,0,,
id2748210,30/6/59,19:30:07,-73.98039246,40.73418045,Midtown Manhattan,USA,New York,-73.99159241,40.75445938,Donut,5.5,2,Success,13,,
id0952925,30/6/59,19:30:02,-73.99698639,40.71916962,Lower Manhattan,USA,New York,-73.99015045,40.75654984,Hot dog,6.5,10,Success,69,,
id0295074,30/6/59,19:29:34,-73.98303986,40.73881531,Midtown Manhattan,USA,New York,-73.96102142,40.76106262,Cheese Steak,4.5,2,Success,12,,
id3639000,30/6/59,19:29:25,-74.00296783,40.74961472,Midtown Manhattan,USA,New York,-73.9883194,40.72330475,Pizza,8,1,Cancel,0,,
id2957380,30/6/59,19:29:05,-73.9899292,40.70259857,Lower Manhattan,USA,New York,-73.99623871,40.69092941,Fried Chicken,10,1,Cancel,0,,
id3884631,30/6/59,19:29:01,-73.98078918,40.76409149,Upper Manhattan,USA,New York,-73.99137878,40.75009155,Tacos,1.5,4,Cancel,0,,
id2407509,30/6/59,19:28:37,-73.96785736,40.7594986,Upper Manhattan,USA,New York,-73.97968292,40.7620697,Hot dog,1.5,1,Cancel,0,,
id0800897,30/6/59,19:28:18,-74.00087738,40.72324753,Midtown Manhattan,USA,New York,-73.99213409,40.69726944,Hot dog,2,2,Success,7,,
id3646869,30/6/59,19:28:13,-73.97071838,40.75834656,Upper Manhattan,USA,New York,-73.94712067,40.77967834,Hot dog,2,4,Success,11,,
id2778010,30/6/59,19:27:58,-73.97669983,40.76390076,Upper Manhattan,USA,New York,-73.96988678,40.76087189,Donut,13,2,Success,27,,
id3461566,30/6/59,19:27:26,-74.00803375,40.7394104,Midtown Manhattan,USA,New York,-73.934021,40.75542068,Spagetti,8,4,Cancel,0,,
id3532805,30/6/59,19:26:50,-73.97331238,40.75209045,Upper Manhattan,USA,New York,-73.96961975,40.75807571,Pizza,2,2,Success,5,,
id1518466,30/6/59,19:25:45,-73.98558807,40.74429703,Midtown Manhattan,USA,New York,-73.98751831,40.75613022,Icecream,6.5,1,Success,8,,
id2651776,30/6/59,19:24:34,-73.98283386,40.77090454,Upper Manhattan,USA,New York,-73.91699219,40.87163544,Hot dog,12,2,Success,36,,
id2270945,30/6/59,19:24:26,-73.97535706,40.75196838,Upper Manhattan,USA,New York,-73.99269867,40.76668167,Burger,12,1,Success,14,,
id3818056,30/6/59,19:24:03,-73.9601593,40.76190948,Upper Manhattan,USA,New York,-73.96247101,40.76945877,Hot dog,4.5,2,Success,10,,
id1914470,30/6/59,19:23:44,-73.99434662,40.74581909,Midtown Manhattan,USA,New York,-74.00496674,40.7325592,Tacos,2,4,Success,10,,
id3258751,30/6/59,19:22:43,-73.96166229,40.77983093,Upper Manhattan,USA,New York,-73.99710846,40.73666,Burger,4.5,2,Success,15,,
id3084913,30/6/59,19:22:38,-73.99411011,40.75101852,Upper Manhattan,USA,New York,-73.97154236,40.76013565,Pizza,5.5,1,Success,8,,
id2079533,30/6/59,19:22:34,-74.00682831,40.74880219,Midtown Manhattan,USA,New York,-73.991745,40.72227859,Hot dog,8,2,Cancel,0,,
id1561325,30/6/59,19:22:03,-73.97682953,40.75145721,Upper Manhattan,USA,New York,-73.99238586,40.72880936,Burger,1.5,2,Cancel,0,,
id0630092,30/6/59,19:21:23,-73.98033905,40.76483154,Upper Manhattan,USA,New York,-74.00119019,40.73630142,Asian noodle,4.5,1,Success,8,,
id3160927,30/6/59,19:21:18,-73.98687744,40.7400589,Midtown Manhattan,USA,New York,-73.97808838,40.75102615,Icecream,5.5,4,Success,23,,
id2307486,30/6/59,19:20:58,-73.98822021,40.74892807,Midtown Manhattan,USA,New York,-73.97850037,40.75221634,Donut,5,1,Success,6,,
id1906658,30/6/59,19:20:49,-73.9809494,40.75297928,Upper Manhattan,USA,New York,-73.98925018,40.73054886,Asian noodle,13,1,Success,15,,
id0838414,30/6/59,19:18:45,-73.9888382,40.73083115,Midtown Manhattan,USA,New York,-73.98200989,40.74634933,Cheese Steak,12,2,Success,26,,
id0214521,30/6/59,19:18:41,-73.9967804,40.73732758,Midtown Manhattan,USA,New York,-73.97827911,40.78303528,Burger,1.5,1,Cancel,0,,
id3156074,30/6/59,19:17:47,-73.97528839,40.75720596,Upper Manhattan,USA,New York,-73.96546173,40.76262283,Hot dog,8,4,Cancel,0,,
id1754727,30/6/59,19:16:38,-73.98419952,40.76712799,Upper Manhattan,USA,New York,-73.95763397,40.76955032,Donut,4.5,2,Success,12,,
id1623941,30/6/59,19:16:09,-73.97563171,40.75131989,Upper Manhattan,USA,New York,-73.95172119,40.77373123,Donut,5,1,Success,8,,
id2509363,30/6/59,19:15:57,-73.98681641,40.76105118,Upper Manhattan,USA,New York,-73.97841644,40.78255844,Spagetti,13,1,Success,15,,
id2591963,30/6/59,19:15:46,-74.00653076,40.71431351,Lower Manhattan,USA,New York,-74.00121307,40.68614197,Pizza,1.5,1,Cancel,0,,
id0870211,30/6/59,19:15:11,-73.97109222,40.75091171,Upper Manhattan,USA,New York,-73.97866058,40.74111176,Spagetti,5.5,1,Success,7,,
id3697400,30/6/59,19:14:58,-73.98155212,40.74990082,Midtown Manhattan,USA,New York,-74.00331116,40.74916458,Cheese Steak,2,3,Success,8,,
id0737912,30/6/59,19:13:32,-74.00737762,40.72683716,Midtown Manhattan,USA,New York,-73.97353363,40.75269318,Hot dog,6.5,12,Success,82,,
id1812296,30/6/59,19:13:29,-73.97702789,40.75043106,Upper Manhattan,USA,New York,-73.97987366,40.76047897,Fried Chicken,10,10,Cancel,0,,
id0615095,30/6/59,19:13:19,-73.97000122,40.79458618,Upper Manhattan,USA,New York,-73.9771347,40.78680038,Asian noodle,5,2,Success,11,,
id0487848,30/6/59,19:13:09,-73.99960327,40.74375153,Midtown Manhattan,USA,New York,-74.00563049,40.73855209,Pizza,5,1,Success,6,,
id2972909,30/6/59,19:12:46,-73.99141693,40.74982834,Midtown Manhattan,USA,New York,-73.98435974,40.7645607,Tacos,5.5,2,Success,13,,
id0604234,30/6/59,19:12:46,-73.97168732,40.75624466,Upper Manhattan,USA,New York,-73.99791718,40.7450676,Burger,10,4,Cancel,0,,
id3119110,30/6/59,19:12:39,-73.99279785,40.71244812,Lower Manhattan,USA,New York,-73.99230957,40.74940109,Tacos,5,1,Success,9,,
id2122677,30/6/59,19:11:55,-73.98029327,40.77552795,Upper Manhattan,USA,New York,-73.97948456,40.78164291,Spagetti,5.5,2,Success,12,,
id1694689,30/6/59,19:11:35,-73.98091888,40.77067947,Upper Manhattan,USA,New York,-73.98404694,40.76156235,Hot dog,5.5,1,Success,6,,
id3768104,30/6/59,19:11:16,-73.96494293,40.754879,Upper Manhattan,USA,New York,-73.96263123,40.75886154,Hot dog,2,12,Success,24,,
id0472197,30/6/59,19:11:13,-73.97845459,40.77288818,Upper Manhattan,USA,New York,-74.00060272,40.72894669,Spagetti,8,2,Cancel,0,,
id2448955,30/6/59,19:11:12,-73.98536682,40.74158096,Midtown Manhattan,USA,New York,-73.99245453,40.74266434,Spagetti,2,4,Success,9,,
id0387189,30/6/59,19:10:53,-73.99095917,40.74491882,Midtown Manhattan,USA,New York,-73.95957184,40.76752853,Asian noodle,1.5,5,Cancel,0,,
id1438907,30/6/59,19:10:42,-74.00189972,40.7410202,Midtown Manhattan,USA,New York,-73.99294281,40.73551178,Burger,4.5,1,Success,6,,
id1607954,30/6/59,19:10:32,-73.99142456,40.7389183,Midtown Manhattan,USA,New York,-74.00679016,40.75132751,Asian noodle,13,3,Success,41,,
id2950903,30/6/59,19:10:28,-73.99185181,40.7388916,Midtown Manhattan,USA,New York,-74.00553894,40.74015045,Spagetti,6.5,10,Success,66,,
id2879406,30/6/59,19:10:26,-74.00804138,40.72193146,Midtown Manhattan,USA,New York,-73.97618866,40.65355301,Donut,1.5,4,Cancel,0,,
id1381196,30/6/59,19:09:50,-74.01591492,40.71115494,Lower Manhattan,USA,New York,-73.9872818,40.70359421,Donut,13,1,Success,16,,
id2389583,30/6/59,19:08:22,-73.96707153,40.7610817,Upper Manhattan,USA,New York,-73.95608521,40.7761116,Fried Chicken,12,4,Success,50,,
id3807855,30/6/59,19:08:22,-73.98871613,40.748703,Midtown Manhattan,USA,New York,-74.00243378,40.72505188,Fried Chicken,12,2,Success,27,,
id1289746,30/6/59,19:06:58,-73.96398163,40.75687027,Upper Manhattan,USA,New York,-73.95532227,40.76893234,Burger,8,1,Cancel,0,,
id2046539,30/6/59,19:06:28,-73.97789764,40.75127029,Upper Manhattan,USA,New York,-73.97573853,40.74491119,Icecream,12,10,Success,121,,
id1333173,30/6/59,19:06:08,-73.97704315,40.78427887,Upper Manhattan,USA,New York,-73.96193695,40.77944565,Fried Chicken,1.5,12,Cancel,0,,
id3032150,30/6/59,19:05:59,-73.98419952,40.76300812,Upper Manhattan,USA,New York,-73.97120667,40.78524017,Spagetti,1.5,2,Cancel,0,,
id2919411,30/6/59,19:05:55,-73.98685455,40.75090027,Upper Manhattan,USA,New York,-73.98851776,40.7558136,Asian noodle,6.5,2,Success,14,,
id1359087,30/6/59,19:05:45,-73.98042297,40.74522018,Midtown Manhattan,USA,New York,-73.96012878,40.76641846,Asian noodle,4.5,5,Success,25,,
id0909049,30/6/59,19:05:36,-74.00791168,40.71173859,Lower Manhattan,USA,New York,-73.98875427,40.71339035,Hot dog,5,1,Success,7,,
id3515944,30/6/59,19:04:33,-74.00880432,40.72131729,Midtown Manhattan,USA,New York,-73.98753357,40.73331451,Fried Chicken,1.5,1,Cancel,0,,
id1394254,30/6/59,19:03:52,-74.00521851,40.73714066,Midtown Manhattan,USA,New York,-74.00801849,40.75118637,Icecream,13,2,Success,27,,
id1915229,30/6/59,19:03:39,-73.96835327,40.76203156,Upper Manhattan,USA,New York,-74.01207733,40.71892929,Burger,1.5,1,Cancel,0,,
id2757161,30/6/59,19:03:22,-74.00352478,40.75630569,Upper Manhattan,USA,New York,-73.98876953,40.74524689,Spagetti,1.5,2,Cancel,0,,
id3903883,30/6/59,19:03:12,-73.98513794,40.73590088,Midtown Manhattan,USA,New York,-73.92275238,40.75431824,Donut,8,2,Cancel,0,,
id0392375,30/6/59,19:02:08,-73.99433899,40.75600815,Upper Manhattan,USA,New York,-74.00393677,40.75077057,Donut,13,2,Success,27,,
id3092992,30/6/59,19:01:30,-73.99569702,40.74419403,Midtown Manhattan,USA,New York,-73.99112701,40.76557159,Burger,8,2,Cancel,0,,
id2745340,30/6/59,19:01:15,-73.98970032,40.73347092,Midtown Manhattan,USA,New York,-73.98136139,40.77027893,Spagetti,4.5,1,Success,8,,
id1849911,30/6/59,19:01:08,-74.01296234,40.70547104,Lower Manhattan,USA,New York,-74.01361084,40.71358109,Asian noodle,1.5,1,Cancel,0,,
id1542521,30/6/59,19:00:56,-73.97933197,40.78445816,Upper Manhattan,USA,New York,-73.97237396,40.79483414,Donut,6.5,2,Success,14,,
id2639344,30/6/59,19:00:23,-73.96131134,40.7802887,Upper Manhattan,USA,New York,-73.97441101,40.76237106,Cheese Steak,5,8,Success,42,,
id2268837,30/6/59,19:00:10,-73.99243164,40.73788834,Midtown Manhattan,USA,New York,-73.98941803,40.74356842,Hot dog,12,10,Success,121,,
id0994219,30/6/59,18:59:50,-73.97512054,40.75487518,Upper Manhattan,USA,New York,-73.99013519,40.75605774,Tacos,1.5,2,Cancel,0,,
id3385162,30/6/59,18:59:37,-73.966362,40.76179123,Upper Manhattan,USA,New York,-73.95237732,40.77561188,Icecream,4.5,2,Success,11,,
id3683750,30/6/59,18:59:34,-73.97042084,40.76495361,Upper Manhattan,USA,New York,-73.95171356,40.7662468,Fried Chicken,8,1,Cancel,0,,
id0655855,30/6/59,18:59:16,-73.97936249,40.78676224,Upper Manhattan,USA,New York,-73.9870224,40.76578903,Hot dog,1.5,1,Cancel,0,,
id0543009,30/6/59,18:59:16,-73.9845047,40.78316879,Upper Manhattan,USA,New York,-73.98854828,40.77830887,Pizza,6.5,12,Success,79,,
id2403501,30/6/59,18:58:16,-73.98977661,40.77541733,Upper Manhattan,USA,New York,-73.97673798,40.78546524,Asian noodle,5,1,Success,7,,
id0880328,30/6/59,18:57:41,-73.96843719,40.77038193,Upper Manhattan,USA,New York,-73.95479584,40.78332138,Burger,10,2,Cancel,0,,
id2570929,30/6/59,18:57:34,-73.99247742,40.74925995,Midtown Manhattan,USA,New York,-73.99066162,40.75586319,Spagetti,1.5,1,Cancel,0,,
id2490269,30/6/59,18:57:12,-74.00415802,40.75329971,Upper Manhattan,USA,New York,-74.00824738,40.74565887,Pizza,5,1,Success,6,,
id1733140,30/6/59,18:57:10,-73.99352264,40.74988174,Midtown Manhattan,USA,New York,-73.98741913,40.76832962,Burger,2,1,Success,4,,
id0325250,30/6/59,18:56:50,-73.98610687,40.74584579,Midtown Manhattan,USA,New York,-74.00431061,40.74289322,Hot dog,8,1,Cancel,0,,
id0177239,30/6/59,18:56:38,-73.98491669,40.7480011,Midtown Manhattan,USA,New York,-73.95851898,40.76649094,Fried Chicken,6.5,2,Success,16,,
id2494877,30/6/59,18:56:26,-73.96886444,40.76439285,Upper Manhattan,USA,New York,-73.97926331,40.75952148,Burger,8,1,Cancel,0,,
id0222345,30/6/59,18:56:06,-73.97896576,40.73675156,Midtown Manhattan,USA,New York,-73.78894806,40.64733124,Hot dog,6.5,2,Success,34,,
id3514170,30/6/59,18:55:56,-73.97368622,40.79191589,Upper Manhattan,USA,New York,-73.96809387,40.79270172,Asian noodle,13,2,Success,27,,
id1119636,30/6/59,18:55:42,-73.98513794,40.7739296,Upper Manhattan,USA,New York,-73.97792053,40.78639221,Pizza,1.5,2,Cancel,0,,
